"incident_key","occur_date","occur_time","boro","loc_of_occur_desc","precinct","jurisdiction_code","loc_classfctn_desc","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","geocoded_column"
"268895971","2023-05-26T00:00:00.000","09:40:00","BROOKLYN","OUTSIDE","70","0","STREET","(null)","false","(null)","(null)","(null)","45-64","M","WHITE HISPANIC","994585","170630","40.635011","-73.962763","POINT (-73.962763 40.635011)"
"268895971","2023-05-26T00:00:00.000","09:40:00","BROOKLYN","OUTSIDE","70","0","STREET","(null)","false","(null)","(null)","(null)","25-44","M","BLACK","994585","170630","40.635011","-73.962763","POINT (-73.962763 40.635011)"
"268864859","2023-05-25T00:00:00.000","01:30:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","true","25-44","M","BLACK","25-44","M","BLACK HISPANIC","1017192","182303","40.666997","-73.881254","POINT (-73.881254 40.666997)"
"268864364","2023-05-25T00:00:00.000","22:48:00","QUEENS","OUTSIDE","101","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","25-44","M","BLACK","25-44","M","BLACK","1052667","161622","40.610028","-73.753587","POINT (-73.753587 40.610028)"
"268790796","2023-05-24T00:00:00.000","15:31:00","QUEENS","OUTSIDE","113","0","STREET","COMMERCIAL BLDG","false","<18","M","BLACK","<18","M","BLACK","1045863","186872","40.679384","-73.777862","POINT (-73.777862 40.679384)"
"268797507","2023-05-24T00:00:00.000","18:25:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","18-24","M","BLACK","18-24","M","BLACK","1001899","221193","40.773785","-73.936279","POINT (-73.936279 40.773785)"
"268737289","2023-05-23T00:00:00.000","19:09:00","MANHATTAN","OUTSIDE","33","0","STREET","GROCERY/BODEGA","true","<18","M","WHITE HISPANIC","65+","M","ASIAN / PACIFIC ISLANDER","1000197","244402","40.83749","-73.942368","POINT (-73.942368 40.83749)"
"268739004","2023-05-23T00:00:00.000","14:20:00","BRONX","OUTSIDE","47","0","STREET","(null)","false","(null)","(null)","(null)","18-24","M","ASIAN / PACIFIC ISLANDER","1032451","261740","40.88496","-73.825679","POINT (-73.825679 40.88496)"
"268737289","2023-05-23T00:00:00.000","19:09:00","MANHATTAN","OUTSIDE","33","0","STREET","GROCERY/BODEGA","true","18-24","M","BLACK","65+","M","ASIAN / PACIFIC ISLANDER","1000197","244402","40.83749","-73.942368","POINT (-73.942368 40.83749)"
"268737289","2023-05-23T00:00:00.000","19:09:00","MANHATTAN","OUTSIDE","33","0","STREET","GROCERY/BODEGA","true","18-24","M","BLACK HISPANIC","65+","M","ASIAN / PACIFIC ISLANDER","1000197","244402","40.83749","-73.942368","POINT (-73.942368 40.83749)"
"268739003","2023-05-23T00:00:00.000","22:27:00","STATEN ISLAND","OUTSIDE","120","0","STREET","(null)","false","(null)","(null)","(null)","<18","M","WHITE HISPANIC","959973","172022","40.638805","-74.08747","POINT (-74.08747 40.638805)"
"268638979","2023-05-22T00:00:00.000","04:20:00","QUEENS","OUTSIDE","108","0","STREET","(null)","false","18-24","M","WHITE HISPANIC","25-44","M","AMERICAN INDIAN/ALASKAN NATIVE","1012629","212283","40.74929877","-73.89757673","POINT (-73.89757673 40.74929877)"
"268638978","2023-05-22T00:00:00.000","01:21:00","BRONX","OUTSIDE","44","0","STREET","(null)","false","(null)","(null)","(null)","18-24","M","BLACK HISPANIC","1006632","249940","40.85267409","-73.91909509","POINT (-73.91909509 40.85267409)"
"268638977","2023-05-22T00:00:00.000","01:46:00","MANHATTAN","OUTSIDE","34","0","STREET","(null)","false","25-44","M","BLACK","25-44","M","BLACK","1005025","254060","40.863989","-73.924889","POINT (-73.924889 40.863989)"
"268619593","2023-05-21T00:00:00.000","03:18:00","BRONX","OUTSIDE","41","0","STREET","BAR/NIGHT CLUB","false","25-44","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC","1011153","235311","40.812511","-73.902811","POINT (-73.902811 40.812511)"
"268619594","2023-05-20T00:00:00.000","05:57:00","BRONX","OUTSIDE","44","0","STREET","(null)","false","25-44","M","BLACK","45-64","M","BLACK HISPANIC","1004119","243505","40.835019","-73.928198","POINT (-73.928198 40.835019)"
"268592827","2023-05-20T00:00:00.000","16:30:00","BRONX","INSIDE","43","2","HOUSING","MULTI DWELL - PUBLIC HOUS","true","(null)","(null)","(null)","18-24","M","BLACK","1027228","237469","40.818369","-73.844726","POINT (-73.844726 40.818369)"
"268532277","2023-05-19T00:00:00.000","07:25:00","BROOKLYN","OUTSIDE","77","0","STREET","(null)","false","65+","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC","997317","184842","40.674017","-73.952893","POINT (-73.952893 40.674017)"
"268542758","2023-05-19T00:00:00.000","13:56:00","QUEENS","OUTSIDE","105","0","COMMERCIAL","(null)","false","45-64","M","WHITE HISPANIC","45-64","M","WHITE","1053583","199873","40.715013","-73.749896","POINT (-73.749896 40.715013)"
"268554247","2023-05-19T00:00:00.000","15:52:00","STATEN ISLAND","OUTSIDE","120","0","PLAYGROUND","(null)","true","<18","M","BLACK","<18","M","BLACK","962873","174172",,,
"268492178","2023-05-18T00:00:00.000","16:05:00","BROOKLYN","INSIDE","73","2","HOUSING","MULTI DWELL - PUBLIC HOUS","true","(null)","(null)","(null)","45-64","M","BLACK","1007054","189166","40.685867","-73.917775","POINT (-73.917775 40.685867)"
"268390097","2023-05-17T00:00:00.000","01:46:00","MANHATTAN","OUTSIDE","25","0","STREET","(null)","true","25-44","M","BLACK","25-44","M","BLACK","1001167","229824","40.797475","-73.938898","POINT (-73.938898 40.797475)"
"268440541","2023-05-17T00:00:00.000","17:58:00","BRONX","OUTSIDE","44","0","STREET","(null)","false","45-64","M","BLACK","25-44","M","WHITE HISPANIC","1004805","238462","40.82117476","-73.92573438","POINT (-73.92573438 40.82117476)"
"268390098","2023-05-17T00:00:00.000","06:28:00","BRONX","OUTSIDE","50","0","STREET","(null)","true","25-44","M","BLACK HISPANIC","25-44","M","BLACK HISPANIC","1012305","260618","40.881967","-73.898543","POINT (-73.898543 40.881967)"
"268390098","2023-05-17T00:00:00.000","06:28:00","BRONX","OUTSIDE","50","0","STREET","(null)","true","25-44","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC","1012305","260618","40.881967","-73.898543","POINT (-73.898543 40.881967)"
"268440540","2023-05-17T00:00:00.000","20:47:00","BROOKLYN","OUTSIDE","88","0","STREET","(null)","false","(null)","(null)","(null)","18-24","M","BLACK","992375","188772","40.684809","-73.970702","POINT (-73.970702 40.684809)"
"268390098","2023-05-17T00:00:00.000","06:28:00","BRONX","OUTSIDE","50","0","STREET","(null)","true","25-44","M","BLACK","25-44","M","BLACK HISPANIC","1012305","260618","40.881967","-73.898543","POINT (-73.898543 40.881967)"
"268358704","2023-05-16T00:00:00.000","07:17:00","BROOKLYN","OUTSIDE","77","0","STREET","(null)","false","18-24","M","BLACK","<18","M","BLACK","999970","184164","40.672153","-73.943328","POINT (-73.943328 40.672153)"
"268302280","2023-05-15T00:00:00.000","13:19:00","BRONX","OUTSIDE","41","0","STREET","(null)","false","18-24","M","WHITE HISPANIC","45-64","M","BLACK HISPANIC","1011588","237995","40.819877","-73.901226","POINT (-73.901226 40.819877)"
"268302279","2023-05-15T00:00:00.000","19:30:00","BROOKLYN","OUTSIDE","79","0","STREET","(null)","false","(null)","(null)","(null)","25-44","M","BLACK","999516","192804","40.695867","-73.944946","POINT (-73.944946 40.695867)"
"268302281","2023-05-15T00:00:00.000","17:33:00","BRONX","OUTSIDE","43","0","STREET","MULTI DWELL - APT BUILD","true","18-24","M","WHITE HISPANIC","18-24","M","BLACK","1020517","242653","40.832627","-73.868942","POINT (-73.868942 40.832627)"
"268295740","2023-05-15T00:00:00.000","20:41:00","QUEENS","OUTSIDE","113","0","STREET","(null)","false","25-44","M","BLACK HISPANIC","18-24","M","BLACK","1040097","186349","40.677988","-73.798655","POINT (-73.798655 40.677988)"
"268295740","2023-05-15T00:00:00.000","20:41:00","QUEENS","OUTSIDE","113","0","STREET","(null)","false","25-44","M","BLACK HISPANIC","25-44","M","BLACK","1040097","186349","40.677988","-73.798655","POINT (-73.798655 40.677988)"
"268295739","2023-05-15T00:00:00.000","23:18:00","BRONX","OUTSIDE","41","0","STREET","(null)","false","(null)","(null)","(null)","25-44","M","WHITE HISPANIC","1013069","237499","40.818509","-73.89588","POINT (-73.89588 40.818509)"
"268233287","2023-05-14T00:00:00.000","05:15:00","QUEENS","OUTSIDE","110","0","STREET","(null)","false","25-44","M","BLACK","25-44","M","WHITE HISPANIC","1015938","211309","40.746616","-73.885638","POINT (-73.885638 40.746616)"
"268251280","2023-05-14T00:00:00.000","21:10:00","BROOKLYN","OUTSIDE","75","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","(null)","(null)","(null)","45-64","M","BLACK","1020186","182547","40.667653","-73.870458","POINT (-73.870458 40.667653)"
"268199268","2023-05-13T00:00:00.000","02:20:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","18-24","M","BLACK","25-44","F","BLACK","1001899","221193","40.773785","-73.936279","POINT (-73.936279 40.773785)"
"268227792","2023-05-13T00:00:00.000","00:39:00","BRONX","OUTSIDE","46","0","STREET","(null)","false","25-44","M","BLACK","25-44","F","BLACK","1006216","247828","40.84687833","-73.92060574","POINT (-73.92060574 40.84687833)"
"268208976","2023-05-13T00:00:00.000","12:20:00","BROOKLYN","OUTSIDE","73","0","STREET","(null)","false","25-44","F","BLACK","25-44","M","BLACK","1008676","178766","40.657315","-73.911963","POINT (-73.911963 40.657315)"
"268204880","2023-05-13T00:00:00.000","14:05:00","MANHATTAN","OUTSIDE","25","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","<18","M","BLACK","65+","M","BLACK","1002332","231147","40.801105","-73.934685","POINT (-73.934685 40.801105)"
"268233288","2023-05-13T00:00:00.000","03:45:00","MANHATTAN","OUTSIDE","9","0","STREET","(null)","false","25-44","M","BLACK","25-44","M","BLACK","987520","202899","40.723587","-73.988201","POINT (-73.988201 40.723587)"
"268199267","2023-05-13T00:00:00.000","00:36:00","BRONX","OUTSIDE","47","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","18-24","M","WHITE HISPANIC","18-24","M","BLACK","1027323","261474","40.884257","-73.844227","POINT (-73.844227 40.884257)"
"268199269","2023-05-13T00:00:00.000","03:17:00","BRONX","OUTSIDE","48","0","STREET","(null)","false","<18","M","BLACK","25-44","F","BLACK HISPANIC","1013706","252409","40.85943","-73.893513","POINT (-73.893513 40.85943)"
"268227791","2023-05-13T00:00:00.000","01:00:00","BROOKLYN","OUTSIDE","83","0","STREET","(null)","false","25-44","M","BLACK","25-44","M","BLACK","1004493","192566","40.695204","-73.926999","POINT (-73.926999 40.695204)"
"268199266","2023-05-12T00:00:00.000","22:10:00","MANHATTAN","OUTSIDE","24","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","18-24","M","BLACK","<18","F","WHITE HISPANIC","993952","229422","40.796382","-73.964958","POINT (-73.964958 40.796382)"
"268441196","2023-05-12T00:00:00.000","23:11:00","QUEENS","OUTSIDE","108","0","STREET","GROCERY/BODEGA","false","25-44","M","BLACK","25-44","M","WHITE HISPANIC","1005878","210176","40.743537","-73.921946","POINT (-73.921946 40.743537)"
"268197445","2023-05-12T00:00:00.000","15:09:00","BRONX","OUTSIDE","49","0","COMMERCIAL","(null)","false","18-24","M","BLACK","18-24","M","BLACK","1020860","251009","40.855563","-73.867658","POINT (-73.867658 40.855563)"
"268197444","2023-05-12T00:00:00.000","09:44:00","BROOKLYN","OUTSIDE","69","0","COMMERCIAL","(null)","true","25-44","M","BLACK","25-44","M","BLACK","1006751","170702","40.635188","-73.918929","POINT (-73.918929 40.635188)"
"268197446","2023-05-12T00:00:00.000","21:39:00","BRONX","OUTSIDE","47","0","STREET","(null)","false","(null)","(null)","(null)","25-44","M","BLACK","1023658","263623","40.890172","-73.857469","POINT (-73.857469 40.890172)"
"268197445","2023-05-12T00:00:00.000","15:09:00","BRONX","OUTSIDE","49","0","COMMERCIAL","(null)","false","18-24","M","BLACK","<18","M","BLACK","1020860","251009","40.855563","-73.867658","POINT (-73.867658 40.855563)"
"268126820","2023-05-11T00:00:00.000","15:30:00","BRONX","OUTSIDE","47","0","STREET","(null)","false","18-24","M","WHITE HISPANIC","18-24","M","BLACK HISPANIC","1022133","261091","40.883228","-73.862998","POINT (-73.862998 40.883228)"
"268088261","2023-05-11T00:00:00.000","00:41:00","BROOKLYN","INSIDE","77","0","DWELLING","(null)","true","(null)","(null)","(null)","25-44","M","BLACK","1004579","183837","40.671245","-73.926713","POINT (-73.926713 40.671245)"
"268067163","2023-05-10T00:00:00.000","20:26:00","QUEENS","OUTSIDE","113","0","STREET","PVT HOUSE","true","(null)","(null)","(null)","<18","F","BLACK","1051618","189117","40.685504","-73.757092","POINT (-73.757092 40.685504)"
"268067162","2023-05-10T00:00:00.000","18:51:00","BROOKLYN","OUTSIDE","67","0","STREET","(null)","false","(null)","(null)","(null)","<18","M","BLACK","1004393","176572","40.651303","-73.927405","POINT (-73.927405 40.651303)"
"268002604","2023-05-09T00:00:00.000","21:38:00","MANHATTAN","OUTSIDE","23","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","18-24","M","BLACK","18-24","M","BLACK","998969","229216","40.795809","-73.946837","POINT (-73.946837 40.795809)"
"268002604","2023-05-09T00:00:00.000","21:38:00","MANHATTAN","OUTSIDE","23","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","18-24","M","BLACK","25-44","M","BLACK","998969","229216","40.795809","-73.946837","POINT (-73.946837 40.795809)"
"267930503","2023-05-08T00:00:00.000","05:35:00","MANHATTAN","OUTSIDE","34","0","COMMERCIAL","BAR/NIGHT CLUB","false","(null)","(null)","(null)","25-44","M","WHITE HISPANIC","1006513","253947","40.863675","-73.919511","POINT (-73.919511 40.863675)"
"267857368","2023-05-07T00:00:00.000","01:10:00","BROOKLYN","OUTSIDE","83","0","STREET","(null)","false","45-64","M","BLACK","45-64","M","BLACK","1007864","193604","40.698045","-73.914838","POINT (-73.914838 40.698045)"
"267857369","2023-05-07T00:00:00.000","01:59:00","MANHATTAN","OUTSIDE","32","0","STREET","(null)","false","(null)","(null)","(null)","25-44","M","BLACK","1001469","241128","40.82849931","-73.93778057","POINT (-73.93778057 40.82849931)"
"267857368","2023-05-07T00:00:00.000","01:10:00","BROOKLYN","OUTSIDE","83","0","STREET","(null)","false","25-44","M","BLACK","45-64","M","BLACK","1007864","193604","40.698045","-73.914838","POINT (-73.914838 40.698045)"
"267879320","2023-05-07T00:00:00.000","02:58:00","BROOKLYN","INSIDE","67","0","DWELLING","MULTI DWELL - APT BUILD","true","45-64","M","BLACK","45-64","F","BLACK","1005940","180257","40.661415","-73.921819","POINT (-73.921819 40.661415)"
"267855690","2023-05-06T00:00:00.000","11:37:00","BRONX","OUTSIDE","43","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","(null)","(null)","(null)","45-64","M","BLACK","1020880","236792","40.816541","-73.867664","POINT (-73.867664 40.816541)"
"267859151","2023-05-06T00:00:00.000","04:30:00","BRONX","OUTSIDE","48","0","STREET","BAR/NIGHT CLUB","true","25-44","M","WHITE HISPANIC","18-24","M","BLACK HISPANIC","1013434","248939","40.849909","-73.894509","POINT (-73.894509 40.849909)"
"267821468","2023-05-06T00:00:00.000","03:56:00","QUEENS","OUTSIDE","114","0","STREET","(null)","false","(null)","(null)","(null)","18-24","M","BLACK","1005591","213772","40.753407","-73.922972","POINT (-73.922972 40.753407)"
"267820025","2023-05-06T00:00:00.000","04:26:00","BROOKLYN","OUTSIDE","75","0","OTHER","(null)","false","(null)","(null)","(null)","18-24","M","BLACK","1012067","183393","40.670006","-73.899723","POINT (-73.899723 40.670006)"
"267855693","2023-05-06T00:00:00.000","19:15:00","BROOKLYN","OUTSIDE","67","0","STREET","(null)","false","(null)","(null)","(null)","25-44","M","BLACK","1000946","175917","40.64951241","-73.93983223","POINT (-73.93983223 40.64951241)"
"267859150","2023-05-06T00:00:00.000","04:28:00","BRONX","OUTSIDE","40","0","STREET","(null)","true","25-44","M","BLACK","25-44","M","WHITE HISPANIC","1004868","234793","40.811106","-73.925518","POINT (-73.925518 40.811106)"
"267855692","2023-05-06T00:00:00.000","20:45:00","BROOKLYN","OUTSIDE","79","0","STREET","(null)","false","(null)","(null)","(null)","<18","M","BLACK","1000869","189183","40.685927","-73.940077","POINT (-73.940077 40.685927)"
"267820025","2023-05-06T00:00:00.000","04:26:00","BROOKLYN","OUTSIDE","75","0","OTHER","(null)","false","(null)","(null)","(null)","25-44","M","BLACK","1012067","183393","40.670006","-73.899723","POINT (-73.899723 40.670006)"
"267855691","2023-05-06T00:00:00.000","19:40:00","QUEENS","OUTSIDE","103","0","STREET","(null)","false","(null)","(null)","(null)","25-44","M","BLACK","1041717","197008",,,
"267820024","2023-05-05T00:00:00.000","23:20:00","MANHATTAN","OUTSIDE","30","0","STREET","(null)","false","(null)","(null)","(null)","25-44","M","WHITE HISPANIC","999790","241169",,,
"267811915","2023-05-05T00:00:00.000","19:07:00","BROOKLYN","INSIDE","79","0","OTHER","(null)","false","25-44","M","BLACK","18-24","M","BLACK","1000459","194494","40.700503","-73.94154","POINT (-73.94154 40.700503)"
"267811918","2023-05-05T00:00:00.000","22:40:00","QUEENS","OUTSIDE","105","0","STREET","(null)","false","(null)","(null)","(null)","25-44","M","BLACK","1055337","199717","40.71457","-73.743571","POINT (-73.743571 40.71457)"
"267801633","2023-05-05T00:00:00.000","12:19:00","BROOKLYN","OUTSIDE","67","0","STREET","(null)","false","18-24","M","BLACK","65+","M","BLACK","999979","176497","40.651108","-73.943313","POINT (-73.943313 40.651108)"
"267811917","2023-05-05T00:00:00.000","22:10:00","BRONX","OUTSIDE","48","0","STREET","(null)","false","(null)","(null)","(null)","25-44","F","BLACK","1016100","247338","40.845504","-73.88488","POINT (-73.88488 40.845504)"
"267811916","2023-05-05T00:00:00.000","20:31:00","MANHATTAN","OUTSIDE","25","0","PARKING LOT","(null)","false","(null)","(null)","(null)","18-24","M","WHITE HISPANIC","1005162","227657","40.791518","-73.924476","POINT (-73.924476 40.791518)"
"267811917","2023-05-05T00:00:00.000","22:10:00","BRONX","OUTSIDE","48","0","STREET","(null)","false","(null)","(null)","(null)","25-44","M","BLACK HISPANIC","1016100","247338","40.845504","-73.88488","POINT (-73.88488 40.845504)"
"267683271","2023-05-03T00:00:00.000","13:54:00","BRONX","OUTSIDE","46","0","STREET","(null)","false","45-64","M","WHITE HISPANIC","45-64","F","BLACK","1012618","253306","40.861898","-73.897441","POINT (-73.897441 40.861898)"
"267683271","2023-05-03T00:00:00.000","13:54:00","BRONX","OUTSIDE","46","0","STREET","(null)","false","45-64","M","WHITE HISPANIC","25-44","F","BLACK HISPANIC","1012618","253306","40.861898","-73.897441","POINT (-73.897441 40.861898)"
"267632709","2023-05-02T00:00:00.000","09:25:00","MANHATTAN","OUTSIDE","5","0","PLAYGROUND","(null)","false","45-64","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC","985786","199049","40.71302009","-73.9944594","POINT (-73.9944594 40.71302009)"
"267560797","2023-05-01T00:00:00.000","18:24:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","false","45-64","M","BLACK","25-44","M","BLACK","1017036","183890",,,
"267560796","2023-05-01T00:00:00.000","08:00:00","BROOKLYN","OUTSIDE","75","0","PARKING LOT","(null)","true","25-44","M","BLACK","25-44","M","BLACK","1014850","178248","40.655874","-73.889713","POINT (-73.889713 40.655874)"
"267492349","2023-04-29T00:00:00.000","21:49:00","BROOKLYN","OUTSIDE","66","0","STREET","(null)","false","45-64","M","ASIAN / PACIFIC ISLANDER","25-44","M","ASIAN / PACIFIC ISLANDER","982070","170773","40.63541","-74.007852","POINT (-74.007852 40.63541)"
"267492348","2023-04-29T00:00:00.000","17:41:00","MANHATTAN","OUTSIDE","18","0","STREET","(null)","false","18-24","M","BLACK","25-44","M","BLACK","986744","216410","40.760674","-73.990996","POINT (-73.990996 40.760674)"
"267492350","2023-04-29T00:00:00.000","14:25:00","BROOKLYN","OUTSIDE","78","0","STREET","(null)","false","25-44","M","WHITE","25-44","M","BLACK","994465","178990","40.657958","-73.963183","POINT (-73.963183 40.657958)"
"267392714","2023-04-27T00:00:00.000","10:11:00","BRONX","OUTSIDE","44","0","STREET","(null)","false","25-44","M","BLACK","25-44","M","BLACK","1006659","245559","40.84064947","-73.91901214","POINT (-73.91901214 40.84064947)"
"267333554","2023-04-26T00:00:00.000","21:02:00","MANHATTAN","INSIDE","26","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","18-24","M","BLACK","25-44","M","BLACK","996071","236561","40.815975","-73.957291","POINT (-73.957291 40.815975)"
"267282250","2023-04-26T00:00:00.000","00:31:00","BROOKLYN","OUTSIDE","75","0","DWELLING","(null)","true","25-44","M","BLACK","25-44","M","BLACK","1012193","182071","40.666377","-73.899274","POINT (-73.899274 40.666377)"
"267267402","2023-04-25T00:00:00.000","12:00:00","BROOKLYN","OUTSIDE","77","0","STREET","PVT HOUSE","false","25-44","M","BLACK","45-64","M","BLACK","1003857","184542","40.673181","-73.929313","POINT (-73.929313 40.673181)"
"267267401","2023-04-25T00:00:00.000","01:26:00","MANHATTAN","INSIDE","26","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","45-64","M","BLACK","25-44","M","BLACK","996569","237212","40.817762","-73.955493","POINT (-73.955493 40.817762)"
"267267403","2023-04-25T00:00:00.000","18:15:00","BRONX","OUTSIDE","40","0","STREET","(null)","false","25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC","1008067","236070","40.814603","-73.913955","POINT (-73.913955 40.814603)"
"267201244","2023-04-24T00:00:00.000","16:55:00","QUEENS","OUTSIDE","108","0","STREET","(null)","false","18-24","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC","1005382","209504","40.74169141","-73.92374075","POINT (-73.92374075 40.74169141)"
"267195703","2023-04-24T00:00:00.000","17:58:00","BROOKLYN","OUTSIDE","67","0","STREET","MULTI DWELL - APT BUILD","true","(null)","(null)","(null)","25-44","M","BLACK","1004905","179376","40.658999","-73.925554","POINT (-73.925554 40.658999)"
"267171825","2023-04-24T00:00:00.000","02:16:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","true","(null)","(null)","(null)","25-44","M","WHITE HISPANIC","1018908","187585","40.68148636","-73.87504224","POINT (-73.87504224 40.68148636)"
"267135166","2023-04-23T00:00:00.000","05:45:00","BRONX","INSIDE","50","0","HOUSING","MULTI DWELL - PUBLIC HOUS","false","65+","M","BLACK","18-24","M","WHITE HISPANIC","1009789","258514","40.876201","-73.907648","POINT (-73.907648 40.876201)"
"267115002","2023-04-22T00:00:00.000","20:48:00","BROOKLYN","OUTSIDE","71","0","STREET","(null)","false","(null)","(null)","(null)","18-24","M","BLACK","996148","181563","40.665018","-73.957111","POINT (-73.957111 40.665018)"
"267148531","2023-04-21T00:00:00.000","23:04:00","BROOKLYN","OUTSIDE","88","2","HOUSING","MULTI DWELL - PUBLIC HOUS","true","18-24","M","WHITE HISPANIC","18-24","M","BLACK","990324","192487","40.695007","-73.978093","POINT (-73.978093 40.695007)"
"267135167","2023-04-21T00:00:00.000","23:00:00","BRONX","OUTSIDE","44","0","STREET","(null)","false","18-24","M","WHITE HISPANIC","<18","M","WHITE HISPANIC","1009320","245782","40.84125439","-73.90939425","POINT (-73.90939425 40.84125439)"
"266896911","2023-04-18T00:00:00.000","06:21:00","BROOKLYN","OUTSIDE","69","0","STREET","(null)","false","45-64","M","BLACK","45-64","M","BLACK","1014772","176527","40.65114986","-73.89000444","POINT (-73.89000444 40.65114986)"
"266896910","2023-04-18T00:00:00.000","22:51:00","BRONX","OUTSIDE","47","0","STREET","PVT HOUSE","true","45-64","M","BLACK","25-44","M","BLACK","1027396","268265","40.902896","-73.843921","POINT (-73.843921 40.902896)"
"266896910","2023-04-18T00:00:00.000","22:51:00","BRONX","OUTSIDE","47","0","STREET","PVT HOUSE","true","25-44","M","BLACK","25-44","M","BLACK","1027396","268265","40.902896","-73.843921","POINT (-73.843921 40.902896)"
"266822496","2023-04-17T00:00:00.000","16:03:00","BROOKLYN","OUTSIDE","69","0","STREET","GROCERY/BODEGA","true","18-24","M","BLACK","18-24","M","WHITE HISPANIC","1012994","171712","40.637942","-73.896429","POINT (-73.896429 40.637942)"
"266828893","2023-04-17T00:00:00.000","14:58:00","BRONX","OUTSIDE","49","0","STREET","(null)","true","18-24","M","BLACK","18-24","M","BLACK","1027279","256106","40.8695214","-73.84442228","POINT (-73.84442228 40.8695214)"
"266829408","2023-04-17T00:00:00.000","21:35:00","BROOKLYN","OUTSIDE","77","0","STREET","(null)","false","(null)","(null)","(null)","18-24","M","BLACK","1003509","185018",,,
"266828893","2023-04-17T00:00:00.000","14:58:00","BRONX","OUTSIDE","49","0","STREET","(null)","true","<18","M","BLACK","18-24","M","BLACK","1027279","256106","40.8695214","-73.84442228","POINT (-73.84442228 40.8695214)"
"266828892","2023-04-17T00:00:00.000","17:52:00","BROOKLYN","OUTSIDE","67","0","COMMERCIAL","GROCERY/BODEGA","false","25-44","M","BLACK","25-44","M","BLACK","1005524","181440","40.664665","-73.923314","POINT (-73.923314 40.664665)"
"266828892","2023-04-17T00:00:00.000","17:52:00","BROOKLYN","OUTSIDE","67","0","COMMERCIAL","GROCERY/BODEGA","false","25-44","M","BLACK","45-64","M","BLACK","1005524","181440","40.664665","-73.923314","POINT (-73.923314 40.664665)"
"266828891","2023-04-17T00:00:00.000","03:01:00","QUEENS","OUTSIDE","101","0","STREET","(null)","false","(null)","(null)","(null)","25-44","M","BLACK","1056167","156298","40.595388","-73.74104","POINT (-73.74104 40.595388)"
"266828894","2023-04-17T00:00:00.000","23:26:00","BRONX","OUTSIDE","44","0","STREET","(null)","false","18-24","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC","1004499","239592","40.824279","-73.926835","POINT (-73.926835 40.824279)"
"266775505","2023-04-16T00:00:00.000","14:53:00","BRONX","OUTSIDE","52","0","STREET","(null)","false","25-44","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC","1011094","253282","40.861836","-73.90295","POINT (-73.90295 40.861836)"
"266761946","2023-04-15T00:00:00.000","15:46:00","MANHATTAN","INSIDE","32","0","DWELLING","MULTI DWELL - APT BUILD","false","(null)","(null)","(null)","25-44","M","WHITE HISPANIC","1000980","239318","40.823533","-73.939551","POINT (-73.939551 40.823533)"
"266720070","2023-04-15T00:00:00.000","02:34:00","MANHATTAN","OUTSIDE","25","0","STREET","(null)","false","(null)","(null)","(null)","25-44","M","BLACK","1000344","230118","40.798284","-73.94187","POINT (-73.94187 40.798284)"
"266761945","2023-04-15T00:00:00.000","17:05:00","BROOKLYN","OUTSIDE","77","0","STREET","(null)","false","25-44","M","BLACK","25-44","M","BLACK","1000320","183659","40.670764","-73.942068","POINT (-73.942068 40.670764)"
"266775507","2023-04-15T00:00:00.000","06:23:00","MANHATTAN","INSIDE","23","2","HOUSING","MULTI DWELL - PUBLIC HOUS","true","25-44","M","BLACK","25-44","F","WHITE HISPANIC","1000121","229191","40.795739","-73.94268","POINT (-73.94268 40.795739)"
"266761947","2023-04-15T00:00:00.000","12:51:00","QUEENS","INSIDE","105","0","VEHICLE","(null)","false","25-44","M","BLACK","25-44","M","BLACK","1054843","184906","40.673922","-73.745508","POINT (-73.745508 40.673922)"
